A.364	  Inequality in metric space For a point $x$ and a non-empty subset $A$ of a metric space $(X, d)$, define $\inf\left\{ d(x,a):a\in A\right\}$. The distance between $x$ and $A$ is defined as \begin{align}\inf_{y\in A}d(x,y), \end{align} where $d(x,\cdot)$ is the metric function for $x$. Prove that if $y$ is another point in $X$ then \begin{align}\inf_{y\in A}d(x,y)\leqslant d(x,y)+d(y,A). \end{align} Let's start by bounding the distance between $x$ and $A$ using the fact that the infimum of a set is less than or equal to any element of that set. Since $\inf_{y\in A}d(x,y) \leqslant d(x,y),$ We know that $d(x,y)\leqslant d(x,y)+d(y,A)$. Therefore, $\inf_{y\in A}d(x,y) \leqslant d(x,y)+d(y,A)$. And this completes the proof.
A.365	  Yes, it is well-known in set theory that every infinite ordinal $\alpha$ is equinumerous to its set of successors $\alpha^+$. This is known as Cantor's Diagonalization, which states that for every countable set, there is a bijection with a proper subset of the set of natural numbers. In this case, when $\alpha$ is an infinite ordinal, we can extend this mapping to $\alpha^+$ by adding a new element to the domain map that corresponds to the first element in $\alpha^+ \setminus \alpha$. This will create an injection from $\alpha^+$ to $\alpha$.
A.366	  Not sure what you have written, but I can see that you have started by attempting to define a function $f:X'\to\mathbb{C}$ such that $f(e_i)=0$ for all $i$, which would make $T\{\ket{e_1},\ket{e_2},\dots ,\ket{e_n}\}=0$. However, this does not establish linearly independence of T. An element $\ket{x}\in \mathcal{T}$ is linearly independent if and only if for any non-zero scalar $\lambda$ and any scalars $c_i$, $i=1,\dots,n$ we have $\langle \ket{x}\vert c_i\ket{e_i}\rangle=0$ for all $i$. To prove that $\mathcal{T}$ is linearly independent, you need to show that $\langle \ket{T}\vert c_i\vert \ket{e}\rangle=0$ for all $i$ and $\forall c_i$. This is equivalent to showing that $\langle \ket{\bar{X}}}\vert c_j\vert \ket{e_j}\rangle=0$ for all $\bar{X}=c_i\ket{e_i}\in T$ and $\forall j$. To do this, you can use the fact that the vectors $\{\ket{e_1},\dots,\ket{e_n}\}$ span $X$ and $T\subset X$, so $\{\ket{e_1},\dots,\ket{e_n}\} \cup T\subset X$ and we have the equality $X= \{\ket{e_1},\dots,\dots,\ket{e_n}\} \cup T$ for all $i$, then you can show that $\langle \ket{T}\vert c_j\vert \vert \vert\rangle =0$ for all $\bar{X}=c_i\vert e_i\vert \in T$ and $\forall j$ by applying the orthogonality of $\{\ket{e_1},\dots,\ket{e_n}\}$ and $\{\ket{e_1},\dots,\ket{e_n}, T\}'$ to obtain $T= \{\vert e_1\} \cup \dots \cup
A.368	  Yes, you're correct. The statement is true as $x\to\infty$. To see this, we can first note that the Basel problem can be shown to be equal to $\sum_{n\geq1}\frac{1}{n^2}$ by subtracting $\sum_{n=1}^\infty\frac{1}{n}$ from both sides of $\frac{\pi^2}{6}=\sum_{p\leq x}\left(1-\frac{1}{p}\right)\left(p+\frac{1}{2}\right)$. Let $\sum_{n=1}^M\frac{1}{n^2}$ denote the sum of the reciprocals of the squares of the first $M$ positive integers. Then, by the integral test, we have that $\sum_{n=1}^\infty\frac{1}{n^2}=\lim_{M\to\infty}\sum_{n=1}^M\frac{1}{n^2}$. Since $[\frac1{x^2},\frac1{(x-1)^2}]$ is a decreasing sequence of intervals, we have that $\sum_{n\leq x}\frac{1}{n^2}\geq\sum_{n=1}^M\frac{1}{n^2}$ if $M<x$. Therefore, $$\left(\sum_{n=1}^M\frac{1}{n^2}-\sum_{n\leq x}\frac{1}{n^2}\right)\leq x\left(\frac{1}{x^2}-\frac{1}{(x-1)^2}\right)=-\left(1-\frac{1}{x}\right)$$ as $x\to\infty$. Setting $\sum_{n\leq x}\frac{1}{n^2}=\sum_{n\leq x}\frac{1}{n^2}+\mathcal O(1/x)$ yields: $$\left(\sum_{n=1}^M\frac{1}{n^2}-\sum_{n=1}^x\frac{1}{n^2}\right)\geq\left(\sum_{n=1}^M\frac{1}{n^2}-\sum_{n\leq x}\frac{1}{n^2}\right)+\
A.369	  Here are some steps to help you find a recurrent relationship for the integral: 1. First, notice that you can factor the denominator of the integrand as $(1+2^n) \sin{x} = (2^n+1) \sin{x}$. This is because we can use the identity $\sin{x} = \cos{(n\pi/2 - x)}$. 2. Now, we can substitute in an expression for $\sin{x}$ using the trigonometric addition identity $\sin{x + y} = \sin{x} \cos{y} - \cos{x} \sin{y}$. We get: $$(2^n+1) \sin{x} = (2^n+1) (\sin{x} \cos{x/\sqrt{2}} - \cos{x} \sin{x/\sqrt{2}})$$ 3. By distributing the $(2^n+1)$ terms and writing out the resulting terms with their factors, we get: $$(2^n+1) \sin{x} = 2^n \sin{x} \cos{x/\sqrt{2}} + \sin{x} \cos{(n\pi/2 - x)/\sqrt{2}} - \sin{x/\sqrt{2}} \cos{(n\pi/2 - x)}.$$ 4. Now we can substitute back in the equation for $J_n$ and simplify. We get: $$J_n = \int_{-\pi}^\pi \frac{\sin{(nx)} }{(2^n+1) \sin{x}} \,\mathrm{d}x.$$ $$ = \int_{-\pi}^\pi \frac{\sin{(nx)} }{(2^n+1) \sin{(n\pi/2 - x) / \sqrt{2}}} \,\mathrm{d}x.$$ $$ = \int_{-\pi}^\pi \frac{\sin{(nx)} }{(2^n+1) \sin{(n\pi/2 - x) / \sqrt{2}}} \frac{\sqrt{2}}{\sqrt{2} \sin{(n\pi
A.370	  The supremum of functions over the set of step functions, where the step functions are formed by partitioning a measurable set into a finite number of intervals, is equal to the supremum of functions over the set of simple functions. This means that the Lebesgue integral with respect to measure $\mu$ of any positive function $f\in L^1(\mu)$ is well-defined and can be computed using the definition of the Lebesgue integral of simple functions as follows: $$\int fd\mu = \sup\{\int s d\mu \ :\ s \in S(\mu)$$ where $S(\mu)$ is the Riemann-Stieltjes sums with respect to $\mu$ and $f$. Therefore, if we instead of taking simple functions in the supremum, we would take step functions, i.e. $s(x)=\sum\limits_{j=1}^nc_i\chi_{I_j}(x)$ where $I_j$ are intervals (any type, like $(a,b), (a,b]$, $[a,b), [a,b]$) then the supremum of functions over the set of step functions would be equal to the supremum of functions over the set of simple functions, and the Lebesgue integral with respect to measure $\mu$ of any positive function $f\in L^1(\mu)$ can be computed using the same formula.
A.371	  Yes, you can say $|f(x) g(x)|=||fg||$. The norm of a function $f$ is defined as $\|f\|=\sup\{|f(x)|,x\in[0,1]\}$. This means that for a given $x$, $|f(x)|$ can take on any value between $0$ and $\infty$. Therefore, if we take $x\in[0,1]$, then we can write $||fg||=||f||\ space||g||= (\max\{|f(x)| \ })\space(\max\{ |g(x)|\})$ (where the maximum is taken over all $x$ in $[0,1]$). Since $|f(x)|\leq(\max\{|f(x)|\})$ and $|g(x)|\leq(\max\{ |g(x)|\})$, we have that $|f(x)g(x)|\leq (\max\{|f(x)|\})\space(\max\{ |g(x)|\} )=||fg||$. This implies that $|f(x)g(x)|=||fg||$ and $||fg||\le||f||\space||g||$ as stated in the problem.
A.372	  The ring of integers is defined the way it is because it is a natural generalization of the integers to allow for the study of Diophantine equations of higher degree and more general elliptic curves. In particular, the inclusion of the roots of unity $\sqrt{-1}$ means that we can also study quadratic equations with a negative leading coefficient, such as $x^2 + 1 = 0$. At the same time, the ring of integers also provides a framework for study of elliptic curves of higher genus, and can be used to give information about rational points on such curves. Overall, the ring of integers allows us to study a wider range of Diophantine problems than just those solvable by the Gaussian integers or Pell's equation.
A.373	  The method of infinite descent assumes the irrationality of $\sqrt n$ when $n$ is not a perfect square. It begins by assuming that $n=m^2$ where $m$ is an integer and $n$ is not a perfect square. Since $n$ is not a perfect square, there will always be an integer $k$ such that $k^2<n$. We then set $c=\sqrt{km}$ and note that $c>0$ and $c^2<n$. This contradicts our assumption that $n=m^2$, since $c^2<n$ implies that $m^2<c^2$, which cannot be the case. Therefore, our initial assumption that $n=m^2$ must be false, which means that $\sqrt n$ is irrational. As for the second problem, it points out that the method of infinite descent assumes the irrationality of $\sqrt n$ when $n$ is not a perfect square. However, the method only fails to work in the case where $n$ is a perfect square because our initial assumption of $n=m^2$ assumes that $n$ is a perfect square. In other words, the method works perfectly fine when $n$ is not a perfect square because it shows that $\sqrt n$ is irrational when $n$ is not a perfect square, as I described in the previous paragraph. This is why the method of infinite descent is only applicable to the case where $n$ is not a perfect square.
A.375	  Sure, I'll help you with that problem. When $n$ is even, the equation becomes: $$x^2 + 7 = 2^{2r+2} = 4^{r+1}$$ We can then solve for $x$ as: $$x^2 = 4^{r+1} - 7$$ $$x = \pm\sqrt{4^{r+1} - 7}$$ \begin{itemize} \item For positive values of $x$, $x$ must be a square root of an even number, so it must be $2k$ for some $k$. Then $x^2$ is a multiple of $16$ and so the only possible solutions are: \begin{itemize} \item $x = 2^2 = 4$ for $r=0$ and $x = 2^5 = 32$ for $r=1$ (since $2^6 = 3$ and $2^7 = 4$ are also solutions). \end{itemize} \item For negative values of $x$, $\sqrt{4^{r+1} - 7}$ is not an integer. Therefore, there are no solutions in this case. \end{itemize} Now let's consider the case where $n$ is odd. We have: $$x^2 + 7 = 2^n$$ $$x^2 = 2^n - 7$$ We can try some small values of $n$ to see if there's a solution: \begin{itemize} \item $n=1$: $2^{-1}-7=15$, so $x^2=15$ and $x=\sqrt{15}\approx 3.861+3^{-1/2}\approx 7.748$. This is not an integer, so there are no solutions for even values of $x$. \item $n=3$: $2^{3}-7=7$, so $x^2=7$ and $x=\sqrt{7}\approx 2.666$. This is not an integer, so there
A.376	  To evaluate the limit of this problem, we can use the fact that $0 \leq \frac{\sqrt1+\sqrt2+\sqrt3+\ldots+\sqrt n}{n\sqrt n} \leq 1$. This is because the terms add up to a maximum of $\dfrac{n+1}{\sqrt n}$ and each term is less than or equal to $\sqrt n$. Because the limit of $\dfrac{n+1}{\sqrt n}$ as $n \to \infty$ is $\infty$, we can use the fact that $\lim\limits_{n\to\infty}$ (Riemann sum of $0$ at $i=1$, $\frac{1}{n}$ at $i=2$, $i+1$ at $i=3+j$, $i+1$ at $i=4+j$ for $j=1$ to $n-1$) is equal to $\frac{1}{2}$. We can then use the fact that $\left(\frac{1}{2}\right)(n+1)=\dfrac{n+1}{2}$ and substitute this in for $\lim\limits_{n\to\infty}$ to get: $\lim\limits_{n\to\infty}$ $\frac{\sqrt1+\sqrt2+\sqrt3+\ldots+\sqrt n}{n\sqrt n} = \frac{1}{\left(\frac{1}{2}\right)(n+1)} = \frac{1}{\dfrac{n+1}{2}} = \frac{2n+1}{n+1} = \lim\limits_{n\to\infty}$ $\frac{1}{2} + \dfrac{1}{2n+1}$ Since $\lim\limits_{n\to\infty}$ $\frac{1}{2\sqrt n} = 0$ and $\lim\limits_{n\to\infty}$ $\frac{1+1+2+\ldots+n-1}{n^2} = \frac{n(n-1)}{2}$, we can substitute these results in for $\lim\limits_{n\to\infty}$ $\frac{1}{2n+1}$ and $\lim\limits_{n\to\infty}$ $\frac{n+1}{2}$ respectively to get: $\lim\
A.378	  The exponent rule states that $\left(ab\right)^\frac{1}{n}=\sqrt[n]{ab}$ for any real positive number $n$. Therefore, $\left(-3\right)^\frac{2}{2}=\sqrt[2]{(-3)^2}=\sqrt{9}=3$.
A.379	  Properties of a set of all isomorphisms $ f: G \to G $ Let $G$ be a group and $ S $ the set of all isomorphisms $ f: G \to G$. We first want to show that $(S, \circ)$ is also a group. i) Assume that $ x \in G$ and $ f_1, f_2 \in S$. Then $f_2(x) = y \in G$, since $ f_1 $ is an isomorphism. $ f_2(y) = z \in G $ since $ f_2 $ is an isomorphism. Then $ f_1(f_2(x)) = f_1(y) = z \in G $; hence $f_1, f_2 \in S \longrightarrow f_1 \circ f_2 \in S$. Thus $(f_1, f_2) \in S^2$. Since $ S^2$ is finite and $ S$ is abelian, $(S, \circ)$ is commutative. Hence $(S, \circ)$ is a group. ii) We have $ id_G \in G$ and $ id_S = e \in S$, where $ e $ is the identity transformation on $ G$. Since $ S^2$ is finite, $(id_S, id_S) = (e,e) \in S \times S$, so $ id_S \in S$. This means that $ id_G$ is an isomorphism, which is equivalent to $ id_G$ being the identity automorphism of $ G$. Since $ id_G \in S$, we have that $(S, \circ)$ is a group. iii) Since $ S$ is closed under taking inverses, $ f^{-1} \in S$ if $ f \in S$. Hence $f^{-1} \in S \longrightarrow f^{-1} \in S^2$. Since $ S^2$ is finite, $ f^{-1} \in S$. If $| S | = 1$, then $ S$ has only one element, which is the identity automorphism of $ G$, and every element of $ G$ has an order of 1 or 2. Since $ f \in
A.380	  $f(x) = 0$ is the unique solution to $f'(x) \sin(x) + f'(x) \cos(x) = 0$ for all $x \in [0,\pi]$. To begin with, let's consider what happens if $f(x) > 0$ for even $x \in [0,\pi]$. Since $\sin(x)$ and $\cos(x)$ are both bounded on $[0,\pi]$ and we can assume that $f'(x) > 0$ for even $x \in [0,\pi]$ (this follows from the continuity of $f$), we can conclude that $\sin(x) > f'(x)/\cos(x)$ for even $x \in [0,\pi]$. Therefore, $f'(x)/\sin(x) < 1$, which leads to $\int_0^\pi f'(x) \sin(x) dx < \infty$. If we can show that the integral has a nontrivial value, then we can prove that $\int_0^\pi f'(x) \sin(x) dx = 0$ contradicts the fact that $f(x)\neq 0$ for even $x \in [0,\pi]$. To show that the integral has a nontrivial value, let us consider the function $f(x) = \frac{\sin(x)}{\cos(x)} = \frac{\tan(x)}{\sqrt{\cos^2(x) + \sin^2(x)}}$. Since $\tan(x) = \frac{\sin(x)}{\cos(x)} = f(x)$ is differentiable on $[0,\pi]$ and $f'(x) = f''(x)/(\cos^2(x) + \sin^2(x))$ is continuous on $[0,\pi]$, we have $\int_{0}^\pi f'(x) \sin(x)dx = \int_{0}^\pi f''(x) \sin(x)dx$ which is an indefinite integral. Since $f(x) = \tan(x) = \frac{\sin(x)}{\cos(x)} = \frac{1}{2-\cos(x)}$ is not constant on
A.381	  One way to show that $A_1 \times ... \times A_n$ is countable is to show that there exists a function $f: \mathbb{N} \rightarrow A_1 \times ... \times A_n$ that is onto and has a countable domain. We start with the bijections $fi: \mathbb{N} \rightarrow A_i$ for $i = 1, ..., n$. We can concatenate these bijections to obtain a function $F: \mathbb{N} \rightarrow A_1 \times ... \times A_n$. Specifically, we define $F(n) = (fi(n), fi(n), ..., fi(n))$ for $n \in \mathbb{N}$. Note that $F$ is onto since for any $(a_1, ..., a_n) \in A_1 \times ... \times A_n$, there is a unique $n \in \mathbb{N}$ such that $F(n) = (a_1, ..., a_n)$. To show that $F$ has a countable domain, we need to find a way to count the values of $\mathbb{N}$. One way to do this is to count the pairs $(i, j) \in \mathbb{N} \times \mathbb{N}$ such that $i \leq j$. This is because if $(i, j) \in \mathbb{N} \times \mathbb{N}$ has $i < j$, then $(i, j) \in \mathbb{N} \times \mathbb{N}$ implies $F(i+j) = (fi(i+1), fi(i+2), ..., fi(i)) = (a_1, a_2, ..., a_k) \in A_1 \times ... \times A_n$. Therefore, $F$ has a countable domain and is bijective. Hence, $A := A_1 \times ... \times A_n$ is countable.
A.382	  Let $SS=\{ A_1,A_2,A_3,\ldots\}$, and let $V = \{ v \mid v : SS \to \{ \mathbf{T}, \mathbf{F} \} \}$ .Is the set $V$ countable? A: True
A.383	  Answer: To prove that $f_a(z):=\frac{z-a}{1-\overline{a}z}$ maps the unit disk into itself when $|a|<1$, we will show that $f_a(z)$ is injective on the unit disk. Assume that $f_a(z)=f_a(w)$ for some $|z|<1$ and $|w|<1$. Then we have: \begin{align*} \frac{z-a}{1-\overline{a}z}-\frac{w-a}{1-\overline{a}w}&=\frac{f_a(z)-f_a(w)}{1-\overline{a}z-\overline{a}w}\\ &=\frac{(z-a)(\overline{w}-a)-(z-w)(\overline{a}-w)}{(1-\overline{a}z)(1-\overline{a}w)}\\ &=(z-a)(\overline{w}-a)-(z-w)(\overline{a}-w)\\ &=(z-a)(w-a)-(z-w)(a-w)\\ &=(zw-za-zw-wa)+(z(a-w)-wa-z(a-w))\\ &=(za-zw+wa-za-wz)>0 \end{align*} where the last inequality follows from the triangle inequality. Therefore, $f_a(z)$ is injective on the unit disk, so it maps it onto itself. This finishes the proof. Note that this proof does not rely on the maximum principle or any other advanced machinery, only basic facts about complex numbers such as the fact that $\overline{a}-w$ is real and the triangle inequality.
A.384	  The notation in this equation indicates that $f_3(n)$ is defined as the number of ways to choose 2 elements from a set of $n$ elements without replacement, which is equivalent to computing the binomial coefficient $\binom{n}{2}$. In general, the binomial coefficient $\binom{n}{k}$ represents the number of ways to choose $k$ items from a set of $n$ items without replacement, and it is defined as follows: $$\binom{n}{k} = \frac{n!}{(k!(n-k)!)}$$ where $!$ denotes the factorial function, which means the product of all positive integers up to that number. So in this equation, $\binom{n}{2}$ represents the number of ways to choose 2 items from a set of $n$ items without replacement, and $f_3(n)$ represents the function that maps a positive integer $n$ to this number of binomial coefficients.
A.385	  Properties of size function in a general Euclidean domain In ring theory, a given ring $R$ is called a Euclidean domain if there exists a function $\sigma:R -\{0\}\rightarrow \{0,1,2,3...\}$ which satisfies the division algorithm i.e. if $a,b \in R$, then there exists $q,r \in R$ such that $b = aq + r$ and either $r = 0$ or $\sigma(r) < \sigma(a)$. The function $\sigma$ is called the size function of the ring. In ring theory, the general Euclidean domain $R$ is defined to be a non-zero ring equipped with a function $\sigma:R \rightarrow \mathbb{N}$ such that each $a \in R - \{0\}$ has a finite size $\sigma(a)$. The concept of a size function is central to the study of Euclidean domains. We often use a size function to define a topology on a ring by declaring that a subset $U$ of $R$ is open if and only if for all $a \in U$, there exists a $b \in R$ such that $b > a$ and $\sigma(b) > \sigma(a)$. This allows us to study the properties of the ring and its elements using tools from topology. Now, we can ask whether there are any general results about the size function that hold for all Euclidean domains. One such result is that the size function $\sigma$ is injective on the entire non-zero ring $R$. This means that if $a,b \in R - \{0\}$ and $\sigma(a) = \sigma(b)$, then $a = b$. In other words, the size function assigns a unique size to each element in the ring. Additionally, we can define the height of an element $a \in R$ as the distance from $a$ to the center of the ring modulo its size. That is, if $c$ is the center of the ring and $H$ is the multiplicative group generated by $c$, then the height of $a$ is defined as $h(a) = - log_H \sigma(a)$ + $\lceil log_R |
A.387	  It looks like you solved this question correctly. Well done!
A.388	  Sure, I can help you with that. To solve the system, we first need to find its augmented matrix: $$\left[\begin{array}{ccc|c}1&10&-6&1\\1&&2\\2&&5\end{array}\right]$$ Then, we can use elementary row operations to put the matrix in row echelon form. After performing the following row operations on the first two rows of the augmented matrix, we get: $$\left[\begin{array}{ccc|c}1&10&-6&1\\0&&-22\\2&&5\end{array}\right]$$ Since there are no more leadings zeros in the matrix, it is already in row echelon form. To find the value of $k$, we can use substitution or elimination method. In this case, we will use elimination. We can use the first equation to eliminate $k$ from the second and third equations: $$\begin{cases} 1X_1+kX_2 - X_3 = 2 \\ 2X_1 -X_2 + kX_3 = 5 \\ X_1 +10X_2 -6X_3 + kX_3 =1 \end{cases} $$ where $X_1, X_2, X_3$ are the variables. First, we can subtract the second equation from the first: $$1X_1+kX_2 - X_3 = 2 $$ $$-X_3 = -2 $$ $$X_3 = 2 $$ Substituting this value of $X_3$ into the third equation: $$X_1 +10X_2 -6(2) = 1 $$ $$X_1 +10X_2 -12 = 1 $$ $$X_1 +10X_2 = 13 $$ Substituting this equation into the first equation: $$1X_1+kX_2 - (2) = 2 $$ $$1X_1+kX_2 = 14 $$ $$k = 14 $$ Substituting $k=14$ into the second equation: $$2X_1 -X_2 + 14X_3
A.389	  The series is known as the harmonic series: $$\sum\limits_{i=1}^N \frac{1}{i}=\frac{H}{N}$$ where H is the harmonic constant. To determine if the series with r different from 1 will converge, we can apply the integral test. We can create a function F(x) such that $$0<F_0(x)=F_1(x)=F_2(x)...F_N(x)<1$$ For all x in the interval of consideration. We then integrate F(x) from 0 to N and compare it to the area under the curve of the harmonic series from 0 to N. If $$\int_0^N F(x)dx\le \frac{H}{N}$$ then the series will converge. Applying this test, we get $$0<F(x)=F(x)=F(x)=F_N(x)=\frac{1+r}{2i}+\frac{1+r}{2i}\frac{1}{(1+r)^i}$$ for $i=1$ to $N$. We can see that this function decreases as i increases, so we will have $$\int_1^N F(x)dx>\int_1^N F_1(x)dx\ge\int_1^{N-1} F_2(x)dx>\int_1^{N-2} F_3(x)dx\ge\int_1^{N-3} F_4(x)dx>...>\int_2^N F_N(x)dx>\frac{1}{2}\sum\limits_{i=1}^N \frac{1}{(1+r)^i}$$ Therefore, since the sum of the function is always greater than the sum of the harmonic series, the series will converge when N is large. The general formula for the sum of this series is $$\sum\limits_{i=1}^N \frac{1}{(1+r)^i}=\frac{(1+r)^{N+1}-(1+r)-rN}{r^2(1+r)^N}$$
A.391	  The $C_r$ inequality is a powerful result in probability theory. It states that for any $r>0$, $$ \mathbb{E} \left|X+Y\right|^r \le c_r \left( \mathbb{E} \left|X\right|^r + \mathbb{E} \left|Y\right|^r\right) $$ for some constant $c_r$. This inequality is also known as the "triangle inequality" due to the geometric interpretation. One possible proof of the $C_r$ inequality for $r>1$ uses H\"older's inequality. Specifically, we have $$ \mathbb{E} \left|X+Y\right|^r \le \mathbb{E} \left|\left|X+Y\right|\right|^r \le \mathbb{E} \left| \left|X+Y\right|\right|_{p_r} \cdot \mathbb{E} \left|\left|X+Y\right|\right|^{q_r}$$ for any $p_r,q_r>1$ such that $1/p_r + 1/q_r = 1/r$. This inequality follows from the definition of the $p$-norms and the fact that $$\left|\left|X+Y\right|\right|_{p_r} = \sup_{\left|x\right|\le 1} \left|x\cdot \left|X+Y\right|\right|^{p_r} \le \left(\left\|X\right\|_{p_r} + \left\|Y\right\|_{p_r}\right)^{(p_r-1)/p_r}$$ where the supremum is taken over all values of $|x| \le 1$. Then we have \begin{align*}\mathbb{E} \left|X+Y\right|^r &\le \mathbb{E} \left| \left|X+Y\right|\right|_{p_r} \cdot \mathbb{E} \left|\left|X+Y\right|\right|^{q_r} \\ & \le \left(\left\|X\right\|_{p_r} + \left\|Y\right\|_{p_r}\right)^{(p_r-1
A.394	  Based on the passage you have provided, the $\delta$ definition of continuity requires finding the $\delta$ such that: $|f(x) - f(a)| < \epsilon$ whenever $|x-a| < \delta.$ For the case where $x$ is irrational, you can choose $\delta = \epsilon$ as $|x-a| = 1$ (since the irrational number is not equal to any rational number), and $|f(x) - f(a)| = f(x) = 0.$ For the case where $x$ is rational, you need to find the $\delta$ such that $\delta < \frac{m-n'a}{m+n}.$ Here, $m$ and $n$ are the coefficients of the given rational number $x = \frac{m}{n}$, and $m'$ is the smallest rational number such that $0 < m' - a < \frac{1}{|a|}$. Then, $f(x) = \frac{1}{n} \neq \frac{1}{n'}$, so $|f(x) - f(a)| = \frac{1}{n} - \frac{1}{n'} = \frac{n - n'}{n' n}$. Substituting the value of $[m']=\frac{1}{|a|}-|a|<0$, the inequality becomes $|\frac{1}{n} - \frac{1}{n'}| = \frac{1}{n'} - \frac{1}{n}|a| > \frac{1}{n}|a|$. Since, $\frac{1}{n}|a|<\frac{1}{|a|}-|a|$ and substituting $\delta = \frac{1}{m} = \frac{1}{m'},$ we get $|f(x) - f(a)| = \frac{m-n' m'}{n'm} = \frac{1}{n'}|a| > \frac{1}{n}|a|$ for all $\epsilon > 0$, thus giving the second continuity condition.
A.399	  In other words, the set $A$ has a bijection with the $\mathbb{N}$ by some function $f: \mathbb{N} \rightarrow A$. That is, $$A = \{f(1), f(2), \dots, f(n) \}$$ for some $n \in \mathbb{N}$ and every $f: \mathbb{N} \rightarrow A$ such that $f(1) = f(2) = \dots = f(n) \neq f(n+1)$. To prove that $A$ is countable, we need to find a map $f : \mathbb{N} \rightarrow A$ that is onto. Since the intersection of any two rectangles in $A$ is empty, we can define $f$ as follows: Let $r_{11} = r_1(1)$, $r_{21} = r_2(1)$, ..., $r_{nn} = r_n(n)$. Then, we define $f(j) = r_{j1} ^\rightarrow \cup r_{j2} ^\rightarrow \cup \dots \cup r_{jn} ^\rightarrow$, where $a^\rightarrow$ denotes the vertical projection of a rectangle onto the vertical line $x = a$. This map $f : \mathbb{N} \rightarrow A$ is onto since for any rectangle $r \in A$, $r$ and $f(1)$ have exactly one point in common on the vertical line $x = r_{1}(1)$. This is because $r_1(1)$ is the bottom-left corner of $r$, so $r_{11} \sqrt{\frac{r_{21}^2 - r_{11}^2}{r_{22} - r_{11}}}$ cannot be a point in $f(1)$ because it is vertical projection of the rectangle onto the vertical line $x = r_{1}(1)$. Therefore, the set $A$ is countable by the bijection with $\mathbb{N}$.
A.400	  Sure, I'd be happy to help you with the problem. To solve the problem, we are given that 16 players play in the quarter-finals at Wimbledon. The winner of the quarter-finals play again in the semi-finals to decide who enters the finals. Therefore, we have to consider two cases: Case 1: Both of the players we want to see play each other make it to the quarter-finals. In this case, we have $\frac{1}{16\cdot 15} + \frac{15}{16\cdot 15} + \frac{14}{16\cdot 15} + \frac{13}{16\cdot 15} + \frac{12}{16\cdot 15} + \frac{11}{16\cdot 15} + \frac{10}{16\cdot 15} + \frac{9}{16\cdot 15} + \frac{8}{16\cdot 15} + \frac{7}{16\cdot 15} + \frac{6}{16\cdot 15} + \frac{5}{16\cdot 15} + \frac{4}{16\cdot 15} + \frac{3}{16\cdot 15} + \frac{2}{16\cdot 15} + \frac{1}{16\cdot 15} = \binom{16}{2}$. Case 2: One of the players makes it to the quarter-finals, but the other player does not. In this case, we have $\frac{1}{16} + \frac{15}{16} + \frac{14}{16} + \frac{13}{16} + \frac{12}{16} + \frac{11}{16} + \frac{10}{16} + \frac{9}{16} + \frac{8}{16} + \frac{7}{16} + \frac{6}{16} + \frac{5}{16} + \frac{4}{16}
